,xcoord_x,ycoord_x,xcoord_y,ycoord_y
1840,994834.7873,234186.3269,1018038.5079999999,188441.2319
1841,1007161.162,233489.9803,1018038.5079999999,188441.2319
1842,1037005.2459999999,219265.3324,1018038.5079999999,188441.2319
1843,1017705.685,258865.7028,1018038.5079999999,188441.2319
1844,1008206.4859999999,185807.8688,1018038.5079999999,188441.2319
1845,1004100.553,220388.74300000002,1018038.5079999999,188441.2319
1846,1026677.58,185450.9313,1018038.5079999999,188441.2319
1847,989405.7463,183512.2661,1018038.5079999999,188441.2319
1848,1023546.12,244523.6048,1018038.5079999999,188441.2319
1849,986345.3986,211974.4462,1018038.5079999999,188441.2319
1850,998832.3809,179279.2194,1018038.5079999999,188441.2319
1851,993240.615,186158.9038,1018038.5079999999,188441.2319
1852,1055901.629,200041.3338,1018038.5079999999,188441.2319
1853,1035449.728,210299.4933,1018038.5079999999,188441.2319
1854,1022128.7690000001,203864.0367,1018038.5079999999,188441.2319
1855,1031135.253,192362.217,1018038.5079999999,188441.2319
1856,1011501.4870000001,196698.544,1018038.5079999999,188441.2319
1857,998114.2657,216861.1623,1018038.5079999999,188441.2319
1858,1056534.443,179057.247,1018038.5079999999,188441.2319
1859,1049933.636,191188.3373,1018038.5079999999,188441.2319
1860,1023060.2059999999,237109.8891,1018038.5079999999,188441.2319
1861,1034328.3,185669.0323,1018038.5079999999,188441.2319
1862,995729.6303,195734.9381,1018038.5079999999,188441.2319
1863,1049585.195,180616.2541,1018038.5079999999,188441.2319
1864,1008953.1290000001,260773.7151,1018038.5079999999,188441.2319
1865,1016882.843,175210.0649,1018038.5079999999,188441.2319
1866,1010448.2490000001,222528.47600000002,1018038.5079999999,188441.2319
1867,1003139.566,190001.9667,1018038.5079999999,188441.2319
1868,982958.7985,173132.83399999997,1018038.5079999999,188441.2319
1869,981122.0046,176946.7914,1018038.5079999999,188441.2319
1870,993906.1723,214975.3669,1018038.5079999999,188441.2319
1871,982065.7014,200780.5404,1018038.5079999999,188441.2319
1872,988955.8875,199673.277,1018038.5079999999,188441.2319
1873,992437.2937,212493.5514,1018038.5079999999,188441.2319
1874,996155.3868,223613.7536,1018038.5079999999,188441.2319
1875,1025564.828,247818.5882,1018038.5079999999,188441.2319
1876,1000464.311,245939.8807,1018038.5079999999,188441.2319
1877,1005169.123,241308.7571,1018038.5079999999,188441.2319
1878,1019590.3759999999,243211.9788,1018038.5079999999,188441.2319
1879,1026135.801,242470.4351,1018038.5079999999,188441.2319
1880,1035297.1579999999,226490.6268,1018038.5079999999,188441.2319
1881,996053.8033,201159.0334,1018038.5079999999,188441.2319
1882,995365.8781,198271.7997,1018038.5079999999,188441.2319
1883,1024249.872,190229.0696,1018038.5079999999,188441.2319
1884,1010211.9770000001,210434.8919,1018038.5079999999,188441.2319
1885,1026452.6170000001,254265.4787,1007764.0859999999,242196.0376
1886,1006496.679,216719.2182,1007764.0859999999,242196.0376
1887,1042223.605,186706.4965,1007764.0859999999,242196.0376
1888,998142.2061,191215.0684,1007764.0859999999,242196.0376
1889,1014623.327,255416.7422,1007764.0859999999,242196.0376
1890,1015821.8609999999,251810.3035,1007764.0859999999,242196.0376
1891,993807.2717,231458.3761,1007764.0859999999,242196.0376
1892,1037276.45,198588.1804,1007764.0859999999,242196.0376
1893,1021618.218,254085.6841,1007764.0859999999,242196.0376
1894,985567.1394,192774.4924,1007764.0859999999,242196.0376
1895,1009147.2309999999,181203.3211,1007764.0859999999,242196.0376
1896,985371.6109999999,186726.9442,1007764.0859999999,242196.0376
1897,997734.6452,232321.2905,1007764.0859999999,242196.0376
1898,1000643.632,237395.8715,1007764.0859999999,242196.0376
1899,993789.0097,224356.2122,1007764.0859999999,242196.0376
1900,1043522.308,252551.6181,1007764.0859999999,242196.0376
1901,1011831.01,246329.0443,1007764.0859999999,242196.0376
1902,987063.1857,216986.07,1007764.0859999999,242196.0376
1903,994687.7989,189923.6799,1007764.0859999999,242196.0376
1904,1031744.9709999999,257736.0318,1007764.0859999999,242196.0376
1905,1013307.8670000001,244801.2399,1007764.0859999999,242196.0376
1906,1015824.072,243143.0578,1007764.0859999999,242196.0376
1907,1001091.0140000001,185009.7477,1007764.0859999999,242196.0376
1908,988108.3766,192606.9483,1007764.0859999999,242196.0376
1909,988214.546,195128.6635,1007764.0859999999,242196.0376
1910,984272.7786,211948.9124,1007764.0859999999,242196.0376
1911,1007764.0859999999,242196.0376,1007764.0859999999,242196.0376
1912,1020706.745,217413.8706,1007764.0859999999,242196.0376
1913,1001465.156,174013.8443,1007764.0859999999,242196.0376
1914,1005823.704,176959.9149,1007764.0859999999,242196.0376
1915,1001595.167,231171.004,1007764.0859999999,242196.0376
1916,999272.1114,227103.7596,1007764.0859999999,242196.0376
1917,1018425.396,180096.5543,1007764.0859999999,242196.0376
1918,1015923.651,247139.9702,1007764.0859999999,242196.0376
1919,988147.6579999999,204368.5019,1007764.0859999999,242196.0376
1920,1029422.42,260268.3765,1007764.0859999999,242196.0376
1921,1018302.5340000001,208718.5893,1007764.0859999999,242196.0376
1922,1014131.048,208286.3127,1007764.0859999999,242196.0376
1923,981057.2643,195528.9248,1007764.0859999999,242196.0376
1924,985089.2187,209708.7418,1007764.0859999999,242196.0376
1925,1012040.665,251942.5717,1007764.0859999999,242196.0376
1926,991215.6982,190949.6181,1007764.0859999999,242196.0376
1927,987356.7624,213801.8903,1007764.0859999999,242196.0376
1928,1018703.896,195621.7218,1007764.0859999999,242196.0376
1929,988669.5907,207721.84600000002,1007764.0859999999,242196.0376
1930,998496.7141,240584.4097,1007764.0859999999,242196.0376
1931,1042676.052,155778.3377,1007764.0859999999,242196.0376
1932,1004682.755,244528.8395,1007764.0859999999,242196.0376
1933,1050471.507,198271.7856,1007764.0859999999,242196.0376
1934,1015935.022,235158.3269,1007764.0859999999,242196.0376
1935,1005874.084,251273.5487,1007764.0859999999,242196.0376
1936,1005367.3670000001,259489.6184,1007764.0859999999,242196.0376
1937,1016021.9709999999,215206.6015,1007764.0859999999,242196.0376
1938,1041371.286,195964.2851,1007764.0859999999,242196.0376
1939,1031739.002,197284.9793,1007764.0859999999,242196.0376
1940,1010274.32,254530.6508,1007764.0859999999,242196.0376
1941,990763.6157,209039.3539,1007764.0859999999,242196.0376
1942,1055193.049,186064.8699,1007764.0859999999,242196.0376
1943,996787.6631,218166.4344,1007764.0859999999,242196.0376
1944,995431.1975,218699.1927,1007764.0859999999,242196.0376
1945,1012217.1120000001,237923.2448,1007764.0859999999,242196.0376
1946,993063.3769,229997.6446,1007764.0859999999,242196.0376
1947,997042.6288,237290.9068,1007764.0859999999,242196.0376
1948,1008372.343,237403.2652,1007764.0859999999,242196.0376
1949,990428.526,215447.5272,1007764.0859999999,242196.0376
1950,988362.8334,212002.893,1007764.0859999999,242196.0376
1951,996235.9681,165498.6289,1007764.0859999999,242196.0376
1952,994834.7873,234186.3269,1007764.0859999999,242196.0376
1953,1011274.103,240777.4505,1007764.0859999999,242196.0376
1954,1007161.162,233489.9803,1007764.0859999999,242196.0376
1955,1010498.897,248626.5007,1007764.0859999999,242196.0376
1956,990209.6001,211701.31600000002,1007764.0859999999,242196.0376
1957,1037005.2459999999,219265.3324,1007764.0859999999,242196.0376
1958,1022197.087,213491.2335,1007764.0859999999,242196.0376
1959,1017705.685,258865.7028,1007764.0859999999,242196.0376
1960,1008206.4859999999,185807.8688,1007764.0859999999,242196.0376
1961,1004100.553,220388.74300000002,1007764.0859999999,242196.0376
1962,989405.7463,183512.2661,1007764.0859999999,242196.0376
1963,1023546.12,244523.6048,1007764.0859999999,242196.0376
1964,1030844.6059999999,248698.6851,1007764.0859999999,242196.0376
1965,1024530.253,250593.753,1007764.0859999999,242196.0376
1966,986345.3986,211974.4462,1007764.0859999999,242196.0376
1967,998832.3809,179279.2194,1007764.0859999999,242196.0376
1968,993240.615,186158.9038,1007764.0859999999,242196.0376
1969,1055901.629,200041.3338,1007764.0859999999,242196.0376
1970,1000318.473,216284.7339,1007764.0859999999,242196.0376
1971,1031135.253,192362.217,1007764.0859999999,242196.0376
1972,1009963.3809999999,267014.1903,1007764.0859999999,242196.0376
1973,1049933.636,191188.3373,1007764.0859999999,242196.0376
1974,1033089.224,239282.7963,1007764.0859999999,242196.0376
1975,1000772.9140000001,154972.1879,1007764.0859999999,242196.0376
1976,1020315.9029999999,240931.2162,1007764.0859999999,242196.0376
1977,1023060.2059999999,237109.8891,1007764.0859999999,242196.0376
1978,1042216.2459999999,192344.2808,1007764.0859999999,242196.0376
1979,1008953.1290000001,260773.7151,1007764.0859999999,242196.0376
1980,1010448.2490000001,222528.47600000002,1007764.0859999999,242196.0376
1981,1003139.566,190001.9667,1007764.0859999999,242196.0376
1982,1005124.9820000001,208048.8271,1007764.0859999999,242196.0376
1983,993906.1723,214975.3669,1007764.0859999999,242196.0376
1984,988628.06,216099.1398,1007764.0859999999,242196.0376
1985,982065.7014,200780.5404,1007764.0859999999,242196.0376
1986,1007494.9920000001,249885.0216,1007764.0859999999,242196.0376
1987,996155.3868,223613.7536,1007764.0859999999,242196.0376
1988,993769.0237,219305.8278,1007764.0859999999,242196.0376
1989,991712.7644,227717.5181,1007764.0859999999,242196.0376
1990,1016879.8690000001,265226.4386,1007764.0859999999,242196.0376
1991,1013115.882,258631.9922,1007764.0859999999,242196.0376
1992,1025564.828,247818.5882,1007764.0859999999,242196.0376
1993,1002830.588,251552.2287,1007764.0859999999,242196.0376
1994,1000464.311,245939.8807,1007764.0859999999,242196.0376
1995,1005169.123,241308.7571,1007764.0859999999,242196.0376
1996,1019590.3759999999,243211.9788,1007764.0859999999,242196.0376
1997,983453.2246,206902.408,1007764.0859999999,242196.0376
1998,1026135.801,242470.4351,1007764.0859999999,242196.0376
1999,1023253.9609999999,260702.7142,1007764.0859999999,242196.0376
2000,995365.8781,198271.7997,1007764.0859999999,242196.0376
2001,1024249.872,190229.0696,1007764.0859999999,242196.0376
2002,1025106.2309999999,266453.4146,1007764.0859999999,242196.0376
2003,1010211.9770000001,210434.8919,1007764.0859999999,242196.0376
2004,980639.5118,197635.1737,1007764.0859999999,242196.0376
2005,999026.6196,221945.37300000002,1007764.0859999999,242196.0376
2006,997817.9197,223005.9884,1007764.0859999999,242196.0376
2007,1026452.6170000001,254265.4787,1001595.167,231171.004
2008,990633.9806,202959.7824,1001595.167,231171.004
2009,1006496.679,216719.2182,1001595.167,231171.004
2010,982170.7832,159429.3169,1001595.167,231171.004
2011,975952.0351,166921.5504,1001595.167,231171.004
2012,998142.2061,191215.0684,1001595.167,231171.004
2013,1014623.327,255416.7422,1001595.167,231171.004
2014,1060002.75,207352.3525,1001595.167,231171.004
2015,1015821.8609999999,251810.3035,1001595.167,231171.004
2016,993807.2717,231458.3761,1001595.167,231171.004
2017,988101.2213,189071.5791,1001595.167,231171.004
2018,1037276.45,198588.1804,1001595.167,231171.004
2019,995023.095,150924.2769,1001595.167,231171.004
2020,1018696.401,251801.9134,1001595.167,231171.004
2021,1021618.218,254085.6841,1001595.167,231171.004
2022,985567.1394,192774.4924,1001595.167,231171.004
2023,1009147.2309999999,181203.3211,1001595.167,231171.004
2024,1007067.378,194506.2646,1001595.167,231171.004
2025,1005813.838,192491.0725,1001595.167,231171.004
2026,1057581.886,192354.3753,1001595.167,231171.004
2027,1012077.3879999999,171746.2521,1001595.167,231171.004
2028,997734.6452,232321.2905,1001595.167,231171.004
2029,1000643.632,237395.8715,1001595.167,231171.004
2030,993789.0097,224356.2122,1001595.167,231171.004
2031,984762.4693,198844.6361,1001595.167,231171.004
2032,1043522.308,252551.6181,1001595.167,231171.004
2033,1011831.01,246329.0443,1001595.167,231171.004
2034,994687.7989,189923.6799,1001595.167,231171.004
2035,985597.5344,218437.8203,1001595.167,231171.004
2036,1031744.9709999999,257736.0318,1001595.167,231171.004
2037,985158.5343,189441.9872,1001595.167,231171.004
2038,987599.1763,149479.2353,1001595.167,231171.004
2039,1013307.8670000001,244801.2399,1001595.167,231171.004
2040,1015824.072,243143.0578,1001595.167,231171.004
2041,1001091.0140000001,185009.7477,1001595.167,231171.004
2042,998457.1475,182119.2886,1001595.167,231171.004
2043,1018038.5079999999,188441.2319,1001595.167,231171.004
2044,1056461.169,216496.5337,1001595.167,231171.004
2045,988108.3766,192606.9483,1001595.167,231171.004
2046,988214.546,195128.6635,1001595.167,231171.004
2047,980418.2779,165020.5854,1001595.167,231171.004
2048,1007764.0859999999,242196.0376,1001595.167,231171.004
2049,1001465.156,174013.8443,1001595.167,231171.004
2050,1005823.704,176959.9149,1001595.167,231171.004
2051,1001595.167,231171.004,1001595.167,231171.004
2052,999272.1114,227103.7596,1001595.167,231171.004
2053,1018425.396,180096.5543,1001595.167,231171.004
2054,1013278.1290000001,182139.0473,1001595.167,231171.004
2055,1015923.651,247139.9702,1001595.167,231171.004
2056,1001771.8840000001,199911.2863,1001595.167,231171.004
2057,1029422.42,260268.3765,1001595.167,231171.004
2058,1018302.5340000001,208718.5893,1001595.167,231171.004
2059,997674.7813,174677.6236,1001595.167,231171.004
2060,1052215.571,158853.815,1001595.167,231171.004
2061,982171.7279,196785.9408,1001595.167,231171.004
2062,981057.2643,195528.9248,1001595.167,231171.004
2063,995082.8902,171682.8284,1001595.167,231171.004
2064,1003654.1440000001,167452.0658,1001595.167,231171.004
2065,1031660.7209999999,216612.81600000002,1001595.167,231171.004
2066,1012040.665,251942.5717,1001595.167,231171.004
2067,1026474.8420000001,202150.2216,1001595.167,231171.004
2068,1019865.181,193239.0095,1001595.167,231171.004
2069,991215.6982,190949.6181,1001595.167,231171.004
2070,1045981.358,206939.6179,1001595.167,231171.004
2071,1018703.896,195621.7218,1001595.167,231171.004
2072,988669.5907,207721.84600000002,1001595.167,231171.004
2073,998235.9756,205059.6913,1001595.167,231171.004
2074,998496.7141,240584.4097,1001595.167,231171.004
2075,1042676.052,155778.3377,1001595.167,231171.004
2076,1004682.755,244528.8395,1001595.167,231171.004
2077,1003566.26,247748.7275,1001595.167,231171.004
2078,1039005.197,204689.6275,1001595.167,231171.004
2079,1050471.507,198271.7856,1001595.167,231171.004
2080,1015935.022,235158.3269,1001595.167,231171.004
2081,1005874.084,251273.5487,1001595.167,231171.004
2082,1005367.3670000001,259489.6184,1001595.167,231171.004
2083,1016021.9709999999,215206.6015,1001595.167,231171.004
2084,1041371.286,195964.2851,1001595.167,231171.004
2085,1031739.002,197284.9793,1001595.167,231171.004
2086,1010274.32,254530.6508,1001595.167,231171.004
2087,990763.6157,209039.3539,1001595.167,231171.004
2088,1055193.049,186064.8699,1001595.167,231171.004
2089,996787.6631,218166.4344,1001595.167,231171.004
2090,995431.1975,218699.1927,1001595.167,231171.004
2091,987671.7097,221982.0855,1001595.167,231171.004
2092,998411.7431,210842.5649,1001595.167,231171.004
2093,1002305.9870000001,214074.2967,1001595.167,231171.004
2094,1012217.1120000001,237923.2448,1001595.167,231171.004
2095,998651.5087,159666.9456,1001595.167,231171.004
2096,993063.3769,229997.6446,1001595.167,231171.004
2097,997042.6288,237290.9068,1001595.167,231171.004
2098,1009034.686,258429.1415,1001595.167,231171.004
2099,1007772.074,163199.9468,1001595.167,231171.004
2100,1011322.057,203062.4827,1001595.167,231171.004
2101,1008372.343,237403.2652,1001595.167,231171.004
2102,988362.8334,212002.893,1001595.167,231171.004
2103,996235.9681,165498.6289,1001595.167,231171.004
2104,994834.7873,234186.3269,1001595.167,231171.004
2105,1011274.103,240777.4505,1001595.167,231171.004
2106,1007161.162,233489.9803,1001595.167,231171.004
2107,1010498.897,248626.5007,1001595.167,231171.004
2108,990209.6001,211701.31600000002,1001595.167,231171.004
2109,1022197.087,213491.2335,1001595.167,231171.004
2110,1017705.685,258865.7028,1001595.167,231171.004
2111,1008206.4859999999,185807.8688,1001595.167,231171.004
2112,1004100.553,220388.74300000002,1001595.167,231171.004
2113,989405.7463,183512.2661,1001595.167,231171.004
2114,1023546.12,244523.6048,1001595.167,231171.004
2115,1030844.6059999999,248698.6851,1001595.167,231171.004
2116,1024530.253,250593.753,1001595.167,231171.004
2117,998832.3809,179279.2194,1001595.167,231171.004
2118,993240.615,186158.9038,1001595.167,231171.004
2119,1055901.629,200041.3338,1001595.167,231171.004
2120,1005129.343,227468.7163,1001595.167,231171.004
2121,981704.0644,185397.13100000002,1001595.167,231171.004
2122,1022128.7690000001,203864.0367,1001595.167,231171.004
2123,1031135.253,192362.217,1001595.167,231171.004
2124,1009963.3809999999,267014.1903,1001595.167,231171.004
2125,998114.2657,216861.1623,1001595.167,231171.004
2126,1056534.443,179057.247,1001595.167,231171.004
2127,1049933.636,191188.3373,1001595.167,231171.004
2128,1033089.224,239282.7963,1001595.167,231171.004
2129,983234.0457,197610.8236,1001595.167,231171.004
2130,1000772.9140000001,154972.1879,1001595.167,231171.004
2131,1020315.9029999999,240931.2162,1001595.167,231171.004
2132,1023060.2059999999,237109.8891,1001595.167,231171.004
2133,1042216.2459999999,192344.2808,1001595.167,231171.004
2134,1034328.3,185669.0323,1001595.167,231171.004
2135,1047209.161,184218.4312,1001595.167,231171.004
2136,1049585.195,180616.2541,1001595.167,231171.004
2137,1008953.1290000001,260773.7151,1001595.167,231171.004
2138,1016882.843,175210.0649,1001595.167,231171.004
2139,1010448.2490000001,222528.47600000002,1001595.167,231171.004
2140,990735.9403,205899.4175,1001595.167,231171.004
2141,1003139.566,190001.9667,1001595.167,231171.004
2142,1005124.9820000001,208048.8271,1001595.167,231171.004
2143,982958.7985,173132.83399999997,1001595.167,231171.004
2144,981122.0046,176946.7914,1001595.167,231171.004
2145,993906.1723,214975.3669,1001595.167,231171.004
2146,988628.06,216099.1398,1001595.167,231171.004
2147,982065.7014,200780.5404,1001595.167,231171.004
2148,988955.8875,199673.277,1001595.167,231171.004
2149,992437.2937,212493.5514,1001595.167,231171.004
2150,1007494.9920000001,249885.0216,1001595.167,231171.004
2151,996155.3868,223613.7536,1001595.167,231171.004
2152,993769.0237,219305.8278,1001595.167,231171.004
2153,991712.7644,227717.5181,1001595.167,231171.004
2154,990167.4983,224895.8722,1001595.167,231171.004
2155,1016879.8690000001,265226.4386,1001595.167,231171.004
2156,1013115.882,258631.9922,1001595.167,231171.004
2157,1025564.828,247818.5882,1001595.167,231171.004
2158,1002830.588,251552.2287,1001595.167,231171.004
2159,1000464.311,245939.8807,1001595.167,231171.004
2160,1005169.123,241308.7571,1001595.167,231171.004
2161,1019590.3759999999,243211.9788,1001595.167,231171.004
2162,1026135.801,242470.4351,1001595.167,231171.004
2163,1035297.1579999999,226490.6268,1001595.167,231171.004
2164,1023253.9609999999,260702.7142,1001595.167,231171.004
2165,996053.8033,201159.0334,1001595.167,231171.004
2166,995365.8781,198271.7997,1001595.167,231171.004
2167,1024249.872,190229.0696,1001595.167,231171.004
2168,1025106.2309999999,266453.4146,1001595.167,231171.004
2169,1010211.9770000001,210434.8919,1001595.167,231171.004
2170,980639.5118,197635.1737,1001595.167,231171.004
2171,997817.9197,223005.9884,1001595.167,231171.004
2172,1026452.6170000001,254265.4787,999272.1114,227103.7596
2173,990633.9806,202959.7824,999272.1114,227103.7596
2174,1006496.679,216719.2182,999272.1114,227103.7596
2175,1042223.605,186706.4965,999272.1114,227103.7596
2176,975952.0351,166921.5504,999272.1114,227103.7596
2177,1047016.7840000001,217243.7605,999272.1114,227103.7596
2178,998142.2061,191215.0684,999272.1114,227103.7596
2179,1014623.327,255416.7422,999272.1114,227103.7596
2180,1060002.75,207352.3525,999272.1114,227103.7596
2181,1015821.8609999999,251810.3035,999272.1114,227103.7596
2182,988821.3916,158393.6578,999272.1114,227103.7596
2183,993807.2717,231458.3761,999272.1114,227103.7596
2184,988101.2213,189071.5791,999272.1114,227103.7596
2185,987397.4627,169148.4075,999272.1114,227103.7596
2186,1037276.45,198588.1804,999272.1114,227103.7596
2187,1021618.218,254085.6841,999272.1114,227103.7596
2188,985567.1394,192774.4924,999272.1114,227103.7596
2189,1009147.2309999999,181203.3211,999272.1114,227103.7596
2190,1007067.378,194506.2646,999272.1114,227103.7596
2191,1005813.838,192491.0725,999272.1114,227103.7596
2192,1012077.3879999999,171746.2521,999272.1114,227103.7596
2193,985371.6109999999,186726.9442,999272.1114,227103.7596
2194,997734.6452,232321.2905,999272.1114,227103.7596
2195,1000643.632,237395.8715,999272.1114,227103.7596
2196,993789.0097,224356.2122,999272.1114,227103.7596
2197,1043522.308,252551.6181,999272.1114,227103.7596
2198,1011831.01,246329.0443,999272.1114,227103.7596
2199,987063.1857,216986.07,999272.1114,227103.7596
2200,994687.7989,189923.6799,999272.1114,227103.7596
2201,1031744.9709999999,257736.0318,999272.1114,227103.7596
2202,985158.5343,189441.9872,999272.1114,227103.7596
2203,983523.5040000001,191841.9283,999272.1114,227103.7596
2204,987599.1763,149479.2353,999272.1114,227103.7596
2205,1023365.173,209422.5949,999272.1114,227103.7596
2206,1024817.454,213218.6349,999272.1114,227103.7596
2207,1015824.072,243143.0578,999272.1114,227103.7596
2208,1001091.0140000001,185009.7477,999272.1114,227103.7596
2209,998457.1475,182119.2886,999272.1114,227103.7596
2210,1018038.5079999999,188441.2319,999272.1114,227103.7596
2211,1056461.169,216496.5337,999272.1114,227103.7596
2212,988108.3766,192606.9483,999272.1114,227103.7596
2213,988214.546,195128.6635,999272.1114,227103.7596
2214,1007764.0859999999,242196.0376,999272.1114,227103.7596
2215,1020706.745,217413.8706,999272.1114,227103.7596
2216,1001465.156,174013.8443,999272.1114,227103.7596
2217,1005823.704,176959.9149,999272.1114,227103.7596
2218,1001595.167,231171.004,999272.1114,227103.7596
2219,999272.1114,227103.7596,999272.1114,227103.7596
2220,1018425.396,180096.5543,999272.1114,227103.7596
2221,1013278.1290000001,182139.0473,999272.1114,227103.7596
2222,1015923.651,247139.9702,999272.1114,227103.7596
2223,988147.6579999999,204368.5019,999272.1114,227103.7596
2224,1001771.8840000001,199911.2863,999272.1114,227103.7596
2225,1029422.42,260268.3765,999272.1114,227103.7596
2226,1018302.5340000001,208718.5893,999272.1114,227103.7596
2227,1014131.048,208286.3127,999272.1114,227103.7596
2228,997674.7813,174677.6236,999272.1114,227103.7596
2229,1052215.571,158853.815,999272.1114,227103.7596
2230,995082.8902,171682.8284,999272.1114,227103.7596
2231,985089.2187,209708.7418,999272.1114,227103.7596
2232,1003654.1440000001,167452.0658,999272.1114,227103.7596
2233,1031660.7209999999,216612.81600000002,999272.1114,227103.7596
2234,1028348.0809999999,209164.1205,999272.1114,227103.7596
2235,1012040.665,251942.5717,999272.1114,227103.7596
2236,1026474.8420000001,202150.2216,999272.1114,227103.7596
2237,991215.6982,190949.6181,999272.1114,227103.7596
2238,987356.7624,213801.8903,999272.1114,227103.7596
2239,1064321.6840000001,211194.1274,999272.1114,227103.7596
2240,1018703.896,195621.7218,999272.1114,227103.7596
2241,989407.3275,153648.2667,999272.1114,227103.7596
2242,998235.9756,205059.6913,999272.1114,227103.7596
2243,998496.7141,240584.4097,999272.1114,227103.7596
2244,1042676.052,155778.3377,999272.1114,227103.7596
2245,1004682.755,244528.8395,999272.1114,227103.7596
2246,1003566.26,247748.7275,999272.1114,227103.7596
2247,1039005.197,204689.6275,999272.1114,227103.7596
2248,1050471.507,198271.7856,999272.1114,227103.7596
2249,994154.4642,157857.7876,999272.1114,227103.7596
2250,1027282.38,179134.0254,999272.1114,227103.7596
2251,1005874.084,251273.5487,999272.1114,227103.7596
2252,1005367.3670000001,259489.6184,999272.1114,227103.7596
2253,1016021.9709999999,215206.6015,999272.1114,227103.7596
2254,1041371.286,195964.2851,999272.1114,227103.7596
2255,1046313.574,201910.0696,999272.1114,227103.7596
2256,990855.5090000001,172661.4637,999272.1114,227103.7596
2257,1031739.002,197284.9793,999272.1114,227103.7596
2258,1010274.32,254530.6508,999272.1114,227103.7596
2259,990763.6157,209039.3539,999272.1114,227103.7596
2260,996787.6631,218166.4344,999272.1114,227103.7596
2261,995431.1975,218699.1927,999272.1114,227103.7596
2262,989365.0685,221132.7753,999272.1114,227103.7596
2263,987671.7097,221982.0855,999272.1114,227103.7596
2264,985104.1485,201915.7903,999272.1114,227103.7596
2265,998411.7431,210842.5649,999272.1114,227103.7596
2266,1002305.9870000001,214074.2967,999272.1114,227103.7596
2267,1012217.1120000001,237923.2448,999272.1114,227103.7596
2268,993063.3769,229997.6446,999272.1114,227103.7596
2269,997042.6288,237290.9068,999272.1114,227103.7596
2270,1009034.686,258429.1415,999272.1114,227103.7596
2271,1007772.074,163199.9468,999272.1114,227103.7596
2272,1008372.343,237403.2652,999272.1114,227103.7596
2273,1017500.334,201008.7481,999272.1114,227103.7596
2274,990463.7954,217776.8824,999272.1114,227103.7596
2275,996235.9681,165498.6289,999272.1114,227103.7596
2276,994834.7873,234186.3269,999272.1114,227103.7596
2277,1011274.103,240777.4505,999272.1114,227103.7596
2278,1007161.162,233489.9803,999272.1114,227103.7596
2279,1010498.897,248626.5007,999272.1114,227103.7596
2280,1037005.2459999999,219265.3324,999272.1114,227103.7596
2281,1022197.087,213491.2335,999272.1114,227103.7596
2282,1017705.685,258865.7028,999272.1114,227103.7596
2283,1052245.04,209946.9808,999272.1114,227103.7596
2284,1008206.4859999999,185807.8688,999272.1114,227103.7596
2285,1004100.553,220388.74300000002,999272.1114,227103.7596
2286,1026677.58,185450.9313,999272.1114,227103.7596
2287,989405.7463,183512.2661,999272.1114,227103.7596
2288,1023546.12,244523.6048,999272.1114,227103.7596
2289,1037338.213,255720.19100000002,999272.1114,227103.7596
2290,1024530.253,250593.753,999272.1114,227103.7596
2291,986345.3986,211974.4462,999272.1114,227103.7596
2292,998832.3809,179279.2194,999272.1114,227103.7596
2293,993240.615,186158.9038,999272.1114,227103.7596
2294,992874.569,180324.5505,999272.1114,227103.7596
2295,1055901.629,200041.3338,999272.1114,227103.7596
2296,1035449.728,210299.4933,999272.1114,227103.7596
2297,1000318.473,216284.7339,999272.1114,227103.7596
2298,981704.0644,185397.13100000002,999272.1114,227103.7596
2299,1022128.7690000001,203864.0367,999272.1114,227103.7596
2300,1031135.253,192362.217,999272.1114,227103.7596
2301,1011501.4870000001,196698.544,999272.1114,227103.7596
2302,1009963.3809999999,267014.1903,999272.1114,227103.7596
2303,1027736.521,149890.0852,999272.1114,227103.7596
2304,998114.2657,216861.1623,999272.1114,227103.7596
2305,1056534.443,179057.247,999272.1114,227103.7596
2306,1049933.636,191188.3373,999272.1114,227103.7596
2307,1012130.811,217633.2994,999272.1114,227103.7596
2308,1033089.224,239282.7963,999272.1114,227103.7596
2309,983234.0457,197610.8236,999272.1114,227103.7596
2310,1000772.9140000001,154972.1879,999272.1114,227103.7596
2311,1020315.9029999999,240931.2162,999272.1114,227103.7596
2312,1023060.2059999999,237109.8891,999272.1114,227103.7596
2313,1042216.2459999999,192344.2808,999272.1114,227103.7596
2314,1034328.3,185669.0323,999272.1114,227103.7596
2315,1047209.161,184218.4312,999272.1114,227103.7596
2316,1049585.195,180616.2541,999272.1114,227103.7596
2317,1008953.1290000001,260773.7151,999272.1114,227103.7596
2318,1016882.843,175210.0649,999272.1114,227103.7596
2319,1010448.2490000001,222528.47600000002,999272.1114,227103.7596
2320,1003139.566,190001.9667,999272.1114,227103.7596
2321,1005124.9820000001,208048.8271,999272.1114,227103.7596
2322,982958.7985,173132.83399999997,999272.1114,227103.7596
2323,981122.0046,176946.7914,999272.1114,227103.7596
2324,982065.7014,200780.5404,999272.1114,227103.7596
2325,988955.8875,199673.277,999272.1114,227103.7596
2326,986894.2368,209001.6266,999272.1114,227103.7596
2327,1007494.9920000001,249885.0216,999272.1114,227103.7596
2328,996155.3868,223613.7536,999272.1114,227103.7596
2329,993769.0237,219305.8278,999272.1114,227103.7596
2330,991712.7644,227717.5181,999272.1114,227103.7596
2331,990167.4983,224895.8722,999272.1114,227103.7596
